0.195195,0.195411,0.202927,0.205882,0.200584
0.194505,0.195143,0.203307,0.205696,0.201350
0.194213,0.195818,0.203419,0.205724,0.200826
0.194678,0.197016,0.203512,0.205140,0.199655
0.195084,0.197483,0.202926,0.205722,0.198784
0.195667,0.197890,0.202547,0.205606,0.198290
0.196907,0.197856,0.202437,0.205200,0.197599
0.196854,0.197785,0.202651,0.204500,0.198209
0.196225,0.197967,0.203064,0.203973,0.198772
0.195830,0.197876,0.204347,0.203023,0.198924
0.195723,0.197340,0.204731,0.202987,0.199219
0.195881,0.197023,0.204623,0.203338,0.199134
0.196616,0.197154,0.203532,0.203780,0.198919
0.196997,0.197856,0.202702,0.203220,0.199225
0.196419,0.197259,0.202188,0.205347,0.198786
0.195955,0.197191,0.202417,0.204784,0.199652
0.195134,0.196702,0.203936,0.203908,0.200320
0.194831,0.196573,0.204648,0.204194,0.199754
0.194580,0.196458,0.204843,0.205596,0.198523
0.196000,0.196009,0.205319,0.204608,0.198064
0.193426,0.193394,0.204083,0.212443,0.196655
0.191944,0.192441,0.204741,0.213450,0.197424
0.191981,0.193060,0.204162,0.211733,0.199064
0.192930,0.194420,0.204028,0.209638,0.198985
0.194182,0.195907,0.204561,0.206541,0.198808
0.194980,0.196709,0.205484,0.203135,0.199692
0.195715,0.197404,0.206166,0.200587,0.200128
0.196010,0.197573,0.205016,0.200141,0.201261
0.196114,0.197607,0.203843,0.201116,0.201320
0.196288,0.197556,0.202969,0.201582,0.201604
0.196497,0.197539,0.202516,0.202257,0.201191
0.196548,0.197507,0.202713,0.202088,0.201145
0.196083,0.197083,0.202628,0.204066,0.200141
0.195827,0.197027,0.202157,0.203707,0.201282
0.195881,0.197080,0.202669,0.202843,0.201528
0.194155,0.195437,0.201298,0.200720,0.208389
0.193598,0.194863,0.201122,0.199827,0.210591
0.191972,0.193613,0.199795,0.206844,0.207776
0.191340,0.193107,0.200234,0.212314,0.203004
0.191530,0.193263,0.201436,0.214245,0.199526
0.193225,0.194755,0.202455,0.211757,0.197809
0.194231,0.195539,0.205424,0.208274,0.196533
0.194058,0.195223,0.206522,0.207847,0.196349
0.194612,0.195973,0.206360,0.206034,0.197021
0.195526,0.197043,0.205277,0.204554,0.197600
0.196108,0.198079,0.203488,0.203912,0.198413
0.196785,0.198900,0.202939,0.202400,0.198976
0.196898,0.198659,0.202515,0.203257,0.198671
0.196964,0.197883,0.202638,0.204619,0.197895
0.196845,0.197376,0.202481,0.206197,0.197101
0.196364,0.197419,0.202206,0.206256,0.197756
0.194210,0.195628,0.201063,0.213292,0.195808
0.193443,0.195275,0.201480,0.214682,0.195120
0.192507,0.194695,0.200943,0.217368,0.194487
0.192188,0.194510,0.199676,0.216399,0.197227
0.192828,0.194694,0.199192,0.213272,0.200014
0.193656,0.195591,0.200922,0.209444,0.200387
0.194837,0.196899,0.202691,0.205590,0.199983
0.195289,0.197487,0.203481,0.204511,0.199232
0.195303,0.197736,0.202926,0.204894,0.199140
0.195423,0.198370,0.202653,0.204162,0.199392
0.195480,0.198223,0.202091,0.204242,0.199964
0.195423,0.197500,0.201943,0.205674,0.199460
0.195462,0.197117,0.201979,0.206682,0.198759
0.195723,0.197268,0.202920,0.206163,0.197926
0.196008,0.197728,0.204023,0.204479,0.197762
0.195925,0.197868,0.204363,0.203610,0.198234
0.196147,0.198222,0.204449,0.202736,0.198446
0.196090,0.198215,0.204127,0.203006,0.198563
0.196056,0.198228,0.203699,0.203425,0.198592
0.196454,0.198537,0.203938,0.202448,0.198622
0.196719,0.198631,0.203590,0.202277,0.198783
0.196811,0.198576,0.202801,0.202255,0.199557
0.196900,0.198650,0.202420,0.202680,0.199350
0.197267,0.199013,0.202326,0.202181,0.199213
0.196912,0.198467,0.202460,0.203493,0.198667
0.196435,0.198097,0.202351,0.205174,0.197943
0.196173,0.196465,0.202367,0.208194,0.196801
0.195420,0.195939,0.203833,0.208186,0.196621
0.195483,0.196727,0.203565,0.206683,0.197540
0.195385,0.197207,0.202708,0.206712,0.197988
0.195480,0.197652,0.202168,0.205851,0.198849
0.195220,0.197530,0.202080,0.206080,0.199090
0.193964,0.196315,0.200620,0.206794,0.202307
0.194139,0.196662,0.200440,0.206304,0.202455
0.194675,0.197696,0.201220,0.205046,0.201363
0.195422,0.198572,0.202163,0.203469,0.200374
0.195552,0.198797,0.202891,0.203296,0.199464
0.195587,0.198609,0.203745,0.203588,0.198471
0.195786,0.198600,0.204188,0.203683,0.197743
0.195148,0.198019,0.203686,0.205904,0.197244
0.195141,0.197907,0.203741,0.205697,0.197514
0.195093,0.197869,0.204017,0.205339,0.197682
0.195718,0.197046,0.202903,0.206112,0.198220
0.197359,0.197286,0.202671,0.204701,0.197983
0.197006,0.197541,0.203887,0.202963,0.198604
0.196437,0.197958,0.203380,0.203606,0.198619
0.195486,0.197746,0.202370,0.206411,0.197988
0.195492,0.198060,0.202575,0.205979,0.197894
0.194730,0.197483,0.204790,0.203754,0.199244
0.194858,0.197624,0.204504,0.203157,0.199857
0.195018,0.197874,0.203923,0.202054,0.201130
0.194385,0.197298,0.203129,0.202283,0.202905
0.194120,0.197030,0.204089,0.203738,0.201023
0.194200,0.197073,0.206029,0.204068,0.198630
0.194466,0.197283,0.205393,0.204913,0.197945
0.193801,0.196880,0.204083,0.206912,0.198324
0.194379,0.197367,0.202702,0.207302,0.198249
0.195685,0.198128,0.201828,0.205615,0.198744
0.195949,0.198252,0.201463,0.205723,0.198613
0.196219,0.198482,0.201942,0.204899,0.198458
0.196269,0.198475,0.202057,0.204448,0.198751
0.196234,0.198245,0.201591,0.204203,0.199727
0.196001,0.197997,0.201981,0.204432,0.199589
0.196092,0.198101,0.201891,0.203683,0.200234
0.196893,0.198829,0.201940,0.202474,0.199865
0.196258,0.198206,0.203519,0.203266,0.198750
0.195516,0.197527,0.203087,0.205738,0.198131
0.194966,0.197825,0.202087,0.207280,0.197841
0.195385,0.198216,0.201690,0.205532,0.199177
0.195782,0.198328,0.201353,0.204978,0.199560
0.195486,0.197782,0.201187,0.206381,0.199164
0.195606,0.197590,0.200713,0.207896,0.198195
0.195677,0.197484,0.200405,0.207277,0.199156
0.196091,0.197822,0.200689,0.206374,0.199025
0.196083,0.197947,0.201025,0.206434,0.198510
0.195300,0.197222,0.201750,0.207226,0.198502
0.195221,0.197201,0.202209,0.207262,0.198107
0.195616,0.197743,0.202467,0.205903,0.198271
0.196205,0.198353,0.202385,0.203658,0.199399
0.196777,0.198490,0.202644,0.201370,0.200718
0.198595,0.198596,0.203164,0.199684,0.199962
0.198466,0.198712,0.202872,0.199616,0.200334
0.198354,0.199064,0.202561,0.200181,0.199840
0.198063,0.199390,0.202491,0.200505,0.199550
0.197561,0.199304,0.203164,0.200061,0.199910
0.197225,0.198776,0.202814,0.202061,0.199124
0.198387,0.198004,0.201730,0.203008,0.198871
0.197897,0.197754,0.203740,0.202502,0.198107
0.197335,0.198243,0.204106,0.201970,0.198346
0.195903,0.197500,0.203640,0.205188,0.197769
0.195630,0.197476,0.203195,0.206124,0.197575
0.195524,0.197530,0.203458,0.205305,0.198184
0.196279,0.197104,0.203640,0.204065,0.198912
0.196226,0.197001,0.204029,0.203862,0.198882
0.195678,0.196750,0.203941,0.205516,0.198116
0.193619,0.195012,0.206281,0.207378,0.197710
0.194937,0.194725,0.206086,0.207157,0.197096
0.195272,0.195233,0.205588,0.207496,0.196411
0.195254,0.195839,0.205847,0.206583,0.196477
0.195676,0.196773,0.205012,0.205433,0.197105
0.196283,0.197507,0.204362,0.203852,0.197996
0.195890,0.197316,0.203969,0.204456,0.198369
0.195506,0.197086,0.203660,0.204394,0.199354
0.195057,0.196726,0.204480,0.203974,0.199763
0.194585,0.196255,0.206827,0.203387,0.198946
0.195008,0.196258,0.206538,0.203440,0.198757
0.194283,0.196221,0.204793,0.206656,0.198047
0.194473,0.196449,0.204638,0.206882,0.197557
0.194980,0.196784,0.203708,0.207237,0.197292
0.194956,0.196587,0.203336,0.206984,0.198138
0.194708,0.196186,0.204324,0.205796,0.198986
0.195146,0.196445,0.203912,0.205650,0.198848
0.198605,0.195409,0.201829,0.206444,0.197713
0.198591,0.195522,0.201872,0.206660,0.197355
0.199060,0.194877,0.202493,0.205897,0.197673
0.197610,0.194727,0.206882,0.203852,0.196928
0.197203,0.195613,0.207679,0.202496,0.197009
0.197728,0.196458,0.206097,0.202486,0.197232
0.196724,0.196771,0.206729,0.202790,0.196986
0.195564,0.196615,0.206035,0.204821,0.196966
0.195465,0.197076,0.204969,0.204668,0.197822
0.195627,0.197405,0.203771,0.204901,0.198296
0.194878,0.196699,0.201670,0.203794,0.202959
0.194751,0.196499,0.200584,0.203754,0.204412
0.194843,0.196587,0.199994,0.204456,0.204121
0.195038,0.196715,0.199759,0.206829,0.201658
0.194974,0.196531,0.199493,0.209472,0.199530
0.194455,0.196052,0.199645,0.211726,0.198122
0.194810,0.196367,0.200948,0.210394,0.197481
0.195152,0.196672,0.202093,0.209145,0.196938
0.194688,0.196183,0.201958,0.208869,0.198303
0.194944,0.196552,0.202040,0.208046,0.198417
0.195377,0.196994,0.202421,0.207177,0.198030
0.195504,0.198515,0.202145,0.205970,0.197866
0.195924,0.199210,0.201836,0.205182,0.197848
0.196275,0.199050,0.202168,0.204720,0.197787
0.196484,0.198697,0.201820,0.205327,0.197673
0.197886,0.197835,0.201461,0.205385,0.197433
0.197719,0.196536,0.200812,0.207616,0.197317
0.199079,0.195849,0.200507,0.207651,0.196914
0.198281,0.196013,0.201304,0.206896,0.197506
0.197573,0.196998,0.202255,0.205404,0.197770
0.196284,0.197070,0.202378,0.206552,0.197716
0.195384,0.196981,0.202799,0.206451,0.198384
0.195478,0.196994,0.202361,0.206565,0.198602
0.195451,0.197018,0.203770,0.205662,0.198100
0.196017,0.197518,0.203642,0.204791,0.198032
0.195982,0.197472,0.202892,0.206181,0.197473
0.195912,0.198022,0.202247,0.205877,0.197941
0.195980,0.198131,0.202207,0.205788,0.197894
0.195872,0.197881,0.202532,0.205564,0.198150
0.195500,0.197355,0.203145,0.206208,0.197791
0.195427,0.197416,0.202379,0.206450,0.198328
0.195594,0.197447,0.201460,0.206774,0.198725
0.195745,0.197373,0.202175,0.205542,0.199164
0.196567,0.197826,0.202286,0.203996,0.199325
0.196472,0.197606,0.202202,0.203570,0.200150
0.198042,0.197271,0.201988,0.203068,0.199631
0.198328,0.197712,0.202422,0.202461,0.199076
0.198323,0.198355,0.202710,0.201825,0.198786
0.197455,0.198180,0.202351,0.203647,0.198366
0.196306,0.197377,0.202330,0.205593,0.198394
0.195734,0.196889,0.203700,0.205287,0.198390
0.195227,0.196346,0.204002,0.205619,0.198806
0.194893,0.195860,0.203159,0.207392,0.198695
0.195552,0.195597,0.201777,0.209367,0.197707
0.195228,0.195437,0.200687,0.209967,0.198682
0.195401,0.196130,0.200581,0.208429,0.199459
0.195168,0.196323,0.200067,0.210119,0.198322
0.195521,0.196890,0.200348,0.209861,0.197380
0.195413,0.196705,0.200196,0.211470,0.196216
0.194938,0.196291,0.199937,0.213282,0.195551
0.194548,0.195908,0.200511,0.213001,0.196032
